ref#,propertyName,state,county,city,address,listedDate,areaSignificance,geometry,longitude,latitude,fipsBlock,fipsTract,riskIndexRef#,fipsStateCounty,cfldEvents,cfldFreq,cfldRisk,cfldRiskRating,rfldEvents,rfldFreq,rfldRisk,rfldRiskRating
88001770,"Jenkins, Mary, Community Praise House",SOUTH CAROLINA,Beaufort,Frogmore,"On SC Sec. Rd. 74, 2.1 mi. N of its jct. with US Hwy. 21",FALSE,5/19/1989,BLACK; ARCHITECTURE; RELIGION; SOCIAL HISTORY,POINT (-80.56032133199994 32.43005299500004),32.430053,-80.56032133,450130011012023,45013001101,T45013001101,45013,2.743617974,18.68394937,Relatively Moderate,24,1,26.0559087,Relatively High
83003007,Custer State Game Lodge,SOUTH DAKOTA,Custer,Custer,E of Custer on US 16A,FALSE,3/30/1983,ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-103.381229209 43.76363261700004),43.76363262,-103.3812292,460339651001296,46033965100,T46033965100,46033,,,Not Applicable,30,1.25,32.97426388,Relatively High
77001251,Harney Peak Tin Mining Company Buildings,SOUTH DAKOTA,Pennington,Hill City,U.S. 16,FALSE,7/21/1977,INDUSTRY,POINT (-103.565075275 43.93544693400003),43.93544693,-103.5650753,461030117002031,46103011700,T46103011700,46103,,,Not Applicable,52,2.166666666,28.19438853,Relatively High
69000177,Belle Meade,TENNESSEE,Davidson,Nashville,Harding Rd. at Leake Ave.,FALSE,12/30/1969,AGRICULTURE; MILITARY; ARCHITECTURE,POINT (-86.86445936899997 36.10557876700005),36.10557877,-86.86445937,470370185002003,47037018500,T47037018500,47037,,,Not Applicable,94,3.916666666,33.97609834,Very High
5001217,"Presley, Elvis, House",TENNESSEE,Shelby,Memphis,1034 Audubon Dr.,FALSE,3/9/2006,ENTERTAINMENT/RECREATION,POINT (-89.92014794199997 35.10538036600008),35.10538037,-89.92014794,471570118004001,47157011800,T47157011800,47157,,,Not Applicable,129,5.375,24.94386782,Relatively High
70000608,First Presbyterian Church,TENNESSEE,Davidson,Nashville,"154 5th Ave., N.",FALSE,7/8/1970,ARCHITECTURE; MILITARY,POINT (-86.77975106899999 36.16288252800007),36.16288253,-86.77975107,470370195004047,47037019500,T47037019500,47037,,,Not Applicable,94,3.916666666,23.35373188,Relatively High
69000178,Nashville Union Station and Trainshed,TENNESSEE,Davidson,Nashville,Broadway and 10th Ave.,FALSE,12/30/1969,INDUSTRY; COMMERCE; TRANSPORTATION; ARCHITECTURE,POINT (-86.78443774399994 36.15667028800004),36.15667029,-86.78443774,470370195001103,47037019500,T47037019500,47037,,,Not Applicable,94,3.916666666,23.35373188,Relatively High
12000420,RCA Studio B,TENNESSEE,Davidson,Nashville,1611 Roy Acuff Pl.,FALSE,7/10/2012,PERFORMING ARTS; ENTERTAINMENT/RECREATION,POINT (-86.79281044299995 36.15193385400005),36.15193385,-86.79281044,470370195002089,47037019500,T47037019500,47037,,,Not Applicable,94,3.916666666,23.35373188,Relatively High
71000819,Ryman Auditorium,TENNESSEE,Davidson,Nashville,116 Fifth Ave. North,FALSE,5/6/1971,RELIGION; PERFORMING ARTS,POINT (-86.77886745299998 36.16080730300007),36.1608073,-86.77886745,470370195003043,47037019500,T47037019500,47037,,,Not Applicable,94,3.916666666,23.35373188,Relatively High
70000894,Tennessee State Capitol,TENNESSEE,Davidson,Nashville,Capitol Hill,FALSE,7/8/1970,POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-86.78430133599994 36.16586598000004),36.16586598,-86.78430134,470370195003003,47037019500,T47037019500,47037,,,Not Applicable,94,3.916666666,23.35373188,Relatively High
69000203,Ashbel Smith Building,TEXAS,Galveston,Galveston,914--916 Ave. B,FALSE,10/28/1969,SCIENCE; ARCHITECTURE,POINT (-94.77904591999999 29.31344328900008),29.31344329,-94.77904592,481677240001025,48167724000,T48167724000,48167,3.973570221,12.04162706,Relatively Moderate,76,3.166666666,54.76404212,Very High
70000746,Bishop's Palace,TEXAS,Galveston,Galveston,1402 Ave. J (Broadway),FALSE,8/25/1970,POLITICS/GOVERNMENT; ARCHITECTURE; RELIGION,POINT (-94.78211871299999 29.30483014500004),29.30483015,-94.78211871,481677243004017,48167724300,T48167724300,48167,3.961570221,9.746567028,Relatively Low,76,3.166666666,74.88860744,Very High
85002815,Apollo Mission Control Center,TEXAS,Harris,Houston,Lyndon B. Johnson Space Flight Center,FALSE,10/3/1985,COMMUNITY PLANNING AND DEVELOPMENT; OTHER; ENGINEERING,POINT (-95.08865975899994 29.55830972400003),29.55830972,-95.08865976,482013413011050,48201341301,T48201341301,48201,3.925697563,9.596615013,Relatively Low,126,5.25,39.35658608,Very High
69000204,Ashton Villa,TEXAS,Galveston,Galveston,2328 Broadway,FALSE,10/28/1969,ARCHITECTURE,POINT (-94.79268010099997 29.30005978400004),29.30005978,-94.7926801,481677245001163,48167724500,T48167724500,48167,3.961570221,6.848688363,Relatively Low,76,3.166666666,75.18453104,Very High
69000205,"Sealy, George, House",TEXAS,Galveston,Galveston,2424 Broadway,FALSE,10/28/1969,ARCHITECTURE,POINT (-94.79370770899999 29.29995574900005),29.29995575,-94.79370771,481677245001162,48167724500,T48167724500,48167,3.961570221,6.848688363,Relatively Low,76,3.166666666,75.18453104,Very High
9000866,Farnsworth & Chambers Building,TEXAS,Harris,Houston,2999 S. Wayside,FALSE,10/29/2009,ARCHITECTURE; OTHER,POINT (-95.31687334999998 29.70884725500002),29.70884726,-95.31687335,482013118002048,48201311800,T48201311800,48201,3.873808987,3.080445704,Very Low,126,5.25,41.1740362,Very High
84001756,"Clayton, William L., Summer House",TEXAS,Harris,Houston,3376 Inwood Dr.,FALSE,2/2/1984,ARCHITECTURE,POINT (-95.42973833999997 29.77911748900004),29.77911749,-95.42973834,482015109002016,48201510900,T48201510900,48201,0.007984082,2.090415642,Very Low,126,5.25,54.76656428,Very High
66000810,San Jose Mission National Historic Site,TEXAS,Bexar,San Antonio,6519 San Jose Dr.,FALSE,10/15/1966,ARCHITECTURE; RELIGION,POINT (-98.47925005399998 29.36322947400004),29.36322947,-98.47925005,480291508002012,48029150800,T48029150800,48029,,,Not Applicable,190,7.916666666,42.47721417,Very High
76002013,"Withers, M. A., House",TEXAS,Caldwell,Lockhart,W of Lockhart on Borchert Loop Rd.,FALSE,8/27/1976,AGRICULTURE; ECONOMICS; EXPLORATION/SETTLEMENT; ARCHITECTURE,POINT (-97.72732137999998 29.87111360500006),29.87111361,-97.72732138,480559601022055,48055960102,T48055960102,48055,,,Not Applicable,70,2.916666666,41.23340145,Very High
73002342,Trevino-Uribe Rancho,TEXAS,Zapata,San Ygnacio,Jct. of Uribe and Trevino Sts.,FALSE,7/16/1973,HISPANIC; EXPLORATION/SETTLEMENT; ARCHITECTURE,POINT (-99.44356100999994 27.04522545400005),27.04522545,-99.44356101,485059504002271,48505950400,T48505950400,48505,,,Not Applicable,28,1.166666666,40.38815919,Very High
76002074,"Garner, John Nance, House",TEXAS,Uvalde,Uvalde,333 N. Park St.,FALSE,12/8/1976,POLITICS/GOVERNMENT,POINT (-99.79269071499999 29.21253814900007),29.21253815,-99.79269071,484639503004046,48463950300,T48463950300,48463,,,Not Applicable,97,4.041666666,38.06201019,Very High
72001360,Ysleta Mission,TEXAS,El Paso,Ysleta,U.S. 80 near jct. with Zaragosa Rd.,FALSE,7/31/1972,HISTORIC - ABORIGINAL; ARCHITECTURE,POINT (-106.32765844 31.69106590000007),31.6910659,-106.3276584,481410039022004,48141003902,T48141003902,48141,,,Not Applicable,98,4.083333333,25.5225476,Relatively High
80004133,First Methodist Church,TEXAS,Harrison,Marshall,300 E. Houston St.,FALSE,7/16/1980,MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-94.36651512399999 32.62586824000005),32.62586824,-94.36651512,482030202003083,48203020200,T48203020200,48203,,,Not Applicable,40,1.666666666,25.45729394,Relatively High
69000212,Driskill Hotel,TEXAS,Travis,Austin,117 E. 7th St.,FALSE,11/25/1969,ARCHITECTURE,POINT (-97.74157076699998 30.26792091500005),30.26792092,-97.74157077,484530011001089,48453001100,T48453001100,48453,,,Not Applicable,141,5.875,20.64017467,Relatively High
70000896,Governor's Mansion,TEXAS,Travis,Austin,1010 Colorado St.,FALSE,8/25/1970,POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-97.74306565699999 30.27297918900007),30.27297919,-97.74306566,484530011001010,48453001100,T48453001100,48453,,,Not Applicable,141,5.875,20.64017467,Relatively High
73001979,"Porter, William Sidney, House",TEXAS,Travis,Austin,409 E. 5th S.,FALSE,6/18/1973,LITERATURE; ARCHITECTURE,POINT (-97.73910387999996 30.26573165000008),30.26573165,-97.73910388,484530011001129,48453001100,T48453001100,48453,,,Not Applicable,141,5.875,20.64017467,Relatively High
94000984,"Howard, Robert E., House",TEXAS,Callahan,Cross Plains,Jct. of TX 36 (Fourth St.) and Ave. J,FALSE,8/19/1994,LITERATURE,POINT (-99.17207467899999 32.12138547600006),32.12138548,-99.17207468,480590302004083,48059030200,T48059030200,48059,,,Not Applicable,23,0.958333333,20.45921756,Relatively High
66000808,"Alamo, The",TEXAS,Bexar,San Antonio,Alamo Plaza,FALSE,10/15/1966,MILITARY,POINT (-98.48607488899995 29.42536176000004),29.42536176,-98.48607489,480291101001077,48029110100,T48029110100,48029,,,Not Applicable,190,7.916666666,20.27880669,Relatively High
75001949,Church of Nuestra Senora de la Candelaria y Guadalupe,TEXAS,Bexar,San Antonio,115 Main Ave.,FALSE,2/25/1975,HISPANIC; ARCHITECTURE; RELIGION,POINT (-98.49432660099995 29.42449080400007),29.4244908,-98.4943266,480291101003057,48029110100,T48029110100,48029,,,Not Applicable,190,7.916666666,20.27880669,Relatively High
75001952,Majestic Theatre,TEXAS,Bexar,San Antonio,230 E. Houston St.,FALSE,10/1/1975,COMMERCE; COMMUNICATIONS; PERFORMING ARTS; ART; ARCHITECTURE,POINT (-98.49040018999995 29.42628089200008),29.42628089,-98.49040019,480291101002027,48029110100,T48029110100,48029,,,Not Applicable,190,7.916666666,20.27880669,Relatively High
70000741,Spanish Governor's Palace,TEXAS,Bexar,San Antonio,105 Military Plaza,FALSE,4/15/1970,MILITARY; ARCHITECTURE,POINT (-98.49566453999995 29.42494713500002),29.42494714,-98.49566454,480291101003059,48029110100,T48029110100,48029,,,Not Applicable,190,7.916666666,20.27880669,Relatively High
71000861,Wells Fargo and Company Express Building,UTAH,Washington,Silver Reef,Main St.,FALSE,3/11/1971,INDUSTRY; COMMERCE,POINT (-113.367461065 37.25303342000007),37.25303342,-113.3674611,490532701004080,49053270100,T49053270100,49053,,,Not Applicable,145,6.041666666,71.71402687,Very High
71000864,Washington Cotton Factory,UTAH,Washington,Washington,On U.S. 91 (Frontage Rd. West),FALSE,4/16/1971,INDUSTRY; AGRICULTURE,POINT (-113.515518787 37.12914659100005),37.12914659,-113.5155188,490532708022009,49053270802,T49053270802,49053,,,Not Applicable,145,6.041666666,41.46200029,Very High
71000860,"Hamblin, Jacob, House",UTAH,Washington,Santa Clara,US 91,FALSE,3/11/1971,RELIGION,POINT (-113.660799676 37.13330747900005),37.13330748,-113.6607997,490532705004010,49053270500,T49053270500,49053,,,Not Applicable,145,6.041666666,40.16402739,Very High
70000634,Old Washington County Courthouse,UTAH,Washington,St. George,85 E. 100 North,FALSE,9/22/1970,POLITICS/GOVERNMENT,POINT (-113.581346652 37.11080582900007),37.11080583,-113.5813467,490532703002096,49053270300,T49053270300,49053,,,Not Applicable,145,6.041666666,35.18027517,Very High
71000862,St. George Tabernacle,UTAH,Washington,St. George,Jct. of Tabernacle and Main Sts.,FALSE,5/14/1971,ARCHITECTURE; RELIGION,POINT (-113.5835705109999 37.10803574600004),37.10803575,-113.5835705,490532703001035,49053270300,T49053270300,49053,,,Not Applicable,145,6.041666666,35.18027517,Very High
71000863,"Young, Brigham, Winter Home and Office",UTAH,Washington,St. George,Corner of 200 North and 100 West,FALSE,2/22/1971,ARCHITECTURE; RELIGION,POINT (-113.584882753 37.11145699900004),37.111457,-113.5848828,490532703001028,49053270300,T49053270300,49053,,,Not Applicable,145,6.041666666,35.18027517,Very High
66000796,Robbins and Lawrence Armory and Machine Shop,VERMONT,Windsor,Windsor,S. Main St.,FALSE,11/13/1966,INDUSTRY; COMMERCE,POINT (-72.38924888699995 43.47476153400004),43.47476153,-72.38924889,500279660003020,50027966000,T50027966000,50027,,,Not Applicable,41,1.708333333,37.06786834,Very High
70000739,Vermont Statehouse,VERMONT,Washington,Montpelier,State St.,FALSE,12/30/1970,POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-72.58032373899994 44.26243638300008),44.26243638,-72.58032374,500239546002004,50023954600,T50023954600,50023,,,Not Applicable,56,2.333333333,35.57672481,Very High
3001166,Union Co-operative Store Bakery,VERMONT,Washington,Barre,46 1/2 Granite St.,FALSE,11/13/2003,COMMERCE; EUROPEAN,POINT (-72.50664986599998 44.19858857800006),44.19858858,-72.50664987,500239552004007,50023955200,T50023955200,50023,,,Not Applicable,56,2.333333333,32.64598677,Relatively High
77000107,Stellafane Observatory,VERMONT,Windsor,North Springfield,S of North Springfield off Breezy Hill Rd.,FALSE,11/7/1977,EDUCATION; SCIENCE; INVENTION,POINT (-72.51887619199994 43.27807633500004),43.27807634,-72.51887619,500279666004017,50027966600,T50027966600,50027,,,Not Applicable,41,1.708333333,26.27196107,Relatively High
66000841,Christ Church,VIRGINIA,Lancaster,Irvington,3 mi. S of Kilmarnock on VA 3,FALSE,10/15/1966,ARCHITECTURE,POINT (-76.42378116499998 37.68067335100005),37.68067335,-76.42378116,511030303001006,51103030300,T51103030300,51103,4.447904493,36.92255169,Relatively High,8,0.333333333,29.82007735,Relatively High
69000246,Berry Hill,VIRGINIA,Halifax,South Boston,S of jct. of Rtes. 659 and 682,FALSE,11/25/1969,ARCHITECTURE,POINT (-78.94395939499998 36.69869334200007),36.69869334,-78.94395939,510839306002065,51083930600,T51083930600,51083,,,Not Applicable,111,4.625,27.28983652,Relatively High
66000926,"Wilson, Woodrow, Birthplace",VIRGINIA,Staunton,Staunton (Independent City),N. Coalter St. between Beverly and Frederick Sts.,FALSE,10/15/1966,POLITICS/GOVERNMENT,POINT (-79.06888695799995 38.15046122900003),38.15046123,-79.06888696,517900001001019,51790000100,T51790000100,51790,,,Not Applicable,16,0.666666666,21.48416707,Relatively High
95001559,Brooklyn Tobacco Factory,VIRGINIA,Halifax,Brooklyn,"VA 650 N side, 0.25 mi. E of jct. with VA 820",FALSE,1/22/1996,INDUSTRY,POINT (-79.14488984499997 36.67945974400004),36.67945974,-79.14488984,510839303011081,51083930301,T51083930301,51083,,,Not Applicable,111,4.625,20.40125577,Relatively High
78002749,Arctic Building,WASHINGTON,King,Seattle,306 Cherry St.,FALSE,11/28/1978,ARCHITECTURE; SOCIAL HISTORY,POINT (-122.3317934469999 47.60376368900006),47.60376369,-122.3317934,530330081002035,53033008100,T53033008100,53033,4.5,41.69236978,Very High,7,0.291666666,3.598510192,Very Low
79002538,Olympic Hotel,WASHINGTON,King,Seattle,1200--1220 4th Ave.,FALSE,6/15/1979,ARCHITECTURE; SOCIAL HISTORY,POINT (-122.334263934 47.60827698800006),47.60827699,-122.3342639,530330081002021,53033008100,T53033008100,53033,4.5,41.69236978,Very High,7,0.291666666,3.598510192,Very Low
79002546,Klipsan Beach Life Saving Station,WASHINGTON,Pacific,Klipsan Beach,WA 103,FALSE,7/5/1979,MILITARY; TRANSPORTATION; SOCIAL HISTORY,POINT (-124.053710138 46.46451401100006),46.46451401,-124.0537101,530499507001013,53049950700,T53049950700,53049,4.51,31.29904323,Relatively High,15,0.625,18.3591154,Relatively Moderate
78002755,Seattle Electric Company Georgetown Steam Plant,WASHINGTON,King,Seattle,Off WA 99 at King County Airport,FALSE,8/1/1978,ENGINEERING,POINT (-122.316356268 47.54284687000006),47.54284687,-122.3163563,530330109001028,53033010900,T53033010900,53033,4.5,29.84895765,Relatively High,0,0,0,No Rating
78002758,Point No Point Light Station,WASHINGTON,Kitsap,Hansville,E of Hansville,FALSE,8/10/1978,NATIVE AMERICAN; TRANSPORTATION; EXPLORATION/SETTLEMENT,POINT (-122.52670971 47.91217960600005),47.91217961,-122.5267097,530350901023003,53035090102,T53035090102,53035,4.5,28.78235964,Relatively High,1,0.041666666,3.972893531,Very Low
75001856,Naval Military Hangar-University Shell House,WASHINGTON,King,Seattle,University of Washington campus,FALSE,7/1/1975,TRANSPORTATION; ARCHITECTURE,POINT (-122.3000716499999 47.64793359400005),47.64793359,-122.3000716,530330053023000,53033005302,T53033005302,53033,4.5,28.38025918,Relatively High,0,0,0,No Rating
74001975,Union Passenger Station,WASHINGTON,Pierce,Tacoma,1713 Pacific Ave.,FALSE,3/15/1974,TRANSPORTATION; ARCHITECTURE,POINT (-122.4362084589999 47.24601968000007),47.24601968,-122.4362085,530530602001120,53053060200,T53053060200,53053,4.51,26.87789826,Relatively High,3,0.125,5.567649158,Relatively Low
79002537,"Ferry, Pierre P., House",WASHINGTON,King,Seattle,"1531 10th Ave., E.",FALSE,4/18/1979,ART; ARCHITECTURE,POINT (-122.320093571 47.63392757200006),47.63392757,-122.3200936,530330066001008,53033006600,T53033006600,53033,4.5,25.22837453,Relatively High,0,0,0,No Rating
75001847,"Klager, Hulda, Lilac Gardens",WASHINGTON,Cowlitz,Woodland,115 S. Pekin Rd.,FALSE,7/17/1975,SCIENCE,POINT (-122.7532035899999 45.89728164600007),45.89728165,-122.7532036,530150015024019,53015001502,T53015001502,53015,4.502,21.68764914,Relatively High,20,0.833333333,23.96065848,Relatively High
86000813,La Wis Wis Guard Station No. 1165,WASHINGTON,Lewis,Packwood,Gifford Pinchot National Forest,FALSE,4/8/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-121.584514247 46.67648730100007),46.6764873,-121.5845142,530419720003112,53041972000,T53041972000,53041,,,Not Applicable,5,0.208333333,23.28268279,Relatively High
86000815,North Fork Guard Station No. 1142,WASHINGTON,Lewis,Randle,"Randle Ranger Station, Gifford Pinchot National Forest",FALSE,4/11/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-121.786605105 46.45331822200006),46.45331822,-121.7866051,530419720003044,53041972000,T53041972000,53041,,,Not Applicable,5,0.208333333,23.28268279,Relatively High
86000816,Randle Ranger Station-Work Center,WASHINGTON,Lewis,Randle,Gifford Pinchot National Forest,FALSE,4/8/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-121.959059295 46.53532194400003),46.53532194,-121.9590593,530419720001000,53041972000,T53041972000,53041,,,Not Applicable,5,0.208333333,23.28268279,Relatively High
86000814,Lost Lake Guard Station,WASHINGTON,Okanogan,Tonasket,Okanogan National Forest,FALSE,4/11/1986,CONSERVATION; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-119.049545367 48.84503871600003),48.84503872,-119.0495454,530479703001194,53047970300,T53047970300,53047,,,Not Applicable,48,2,20.65241262,Relatively High
79003256,McDowell County Courthouse,WEST VIRGINIA,McDowell,Welch,Wyoming St.,FALSE,8/29/1979,POLITICS/GOVERNMENT; ARCHITECTURE; SOCIAL HISTORY,POINT (-81.58396840599994 37.43271621500003),37.43271622,-81.58396841,540479545031028,54047954503,T54047954503,54047,,,Not Applicable,35,1.458333333,58.36823983,Very High
70000660,West Virginia Independence Hall,WEST VIRGINIA,Ohio,Wheeling,1524 Market St.,FALSE,1/26/1970,MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-80.72190235999994 40.06427572300004),40.06427572,-80.72190236,540690027001045,54069002700,T54069002700,54069,,,Not Applicable,34,1.416666666,30.98808081,Relatively High
79002596,Wheeling Baltimore and Ohio Railroad Passenger Station,WEST VIRGINIA,Ohio,Wheeling,College Sq.,FALSE,3/26/1979,TRANSPORTATION; ARCHITECTURE,POINT (-80.72143734699995 40.06328354000004),40.06328354,-80.72143735,540690027001044,54069002700,T54069002700,54069,,,Not Applicable,34,1.416666666,30.98808081,Relatively High
74002001,"Lee, Lighthorse Harry, Cabin",WEST VIRGINIA,Hardy,Mathias,W of Mathias in Lost River State Park,FALSE,7/30/1974,MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-78.92332787899994 38.89487374700008),38.89487375,-78.92332788,540319703004045,54031970300,T54031970300,54031,,,Not Applicable,36,1.5,29.95786567,Relatively High
70000651,"Campbell, Alexander, Mansion",WEST VIRGINIA,Brooke,Bethany,E of Bethany on WV 67,FALSE,10/15/1970,POLITICS/GOVERNMENT; RELIGION; EDUCATION; LITERATURE,POINT (-80.54740048899998 40.20769954300005),40.20769954,-80.54740049,540090316002002,54009031600,T54009031600,54009,,,Not Applicable,34,1.416666666,26.97389837,Relatively High
79002571,Delta Tau Delta Founders House,WEST VIRGINIA,Brooke,Bethany,211 Main St.,FALSE,5/29/1979,SOCIAL HISTORY,POINT (-80.55716946199999 40.20530472000007),40.20530472,-80.55716946,540090316002013,54009031600,T54009031600,54009,,,Not Applicable,34,1.416666666,26.97389837,Relatively High
76001932,Old Bethany Church,WEST VIRGINIA,Brooke,Bethany,Main and Church Sts.,FALSE,12/12/1976,EDUCATION; RELIGION,POINT (-80.55398918799995 40.20646375700005),40.20646376,-80.55398919,540090316002015,54009031600,T54009031600,54009,,,Not Applicable,34,1.416666666,26.97389837,Relatively High
70000652,"Old Main, Bethany College",WEST VIRGINIA,Brooke,Bethany,Bethany College campus,FALSE,8/25/1970,EDUCATION; ARCHITECTURE,POINT (-80.56010355899997 40.20585645700004),40.20585646,-80.56010356,540090316002004,54009031600,T54009031600,54009,,,Not Applicable,34,1.416666666,26.97389837,Relatively High
87002521,Scanlon Farm,WEST VIRGINIA,Hampshire,Three Churches,Three Churches Run Rd.,FALSE,2/3/1988,POLITICS/GOVERNMENT; SOCIAL HISTORY,POINT (-78.64578535899994 39.39891224800004),39.39891225,-78.64578536,540279683003006,54027968300,T54027968300,54027,,,Not Applicable,49,2.041666666,25.5983248,Relatively High
87002526,"Starks, Samuel, House",WEST VIRGINIA,Kanawha,Charleston,413 Shrewsbury St.,FALSE,2/1/1988,BLACK; POLITICS/GOVERNMENT; SOCIAL HISTORY,POINT (-81.63042196599997 38.35062867400006),38.35062867,-81.63042197,540390009001146,54039000900,T54039000900,54039,,,Not Applicable,89,3.708333333,25.07586434,Relatively High
94000217,Chafin House,WEST VIRGINIA,Logan,Logan,581 Main St.,FALSE,3/28/1994,MILITARY; SOCIAL HISTORY; POLITICS/GOVERNMENT,POINT (-81.98591696999995 37.84464913900007),37.84464914,-81.98591697,540459569002043,54045956900,T54045956900,54045,,,Not Applicable,46,1.916666666,23.04723136,Relatively High
73001903,Fort Pleasant,WEST VIRGINIA,Hardy,Moorefield,N of Moorefield,FALSE,7/16/1973,MILITARY; ARCHITECTURE,POINT (-78.94848850399995 39.13372615400004),39.13372615,-78.9484885,540319701003174,54031970100,T54031970100,54031,,,Not Applicable,36,1.5,21.76869223,Relatively High
80004031,"McCausland, Gen. John, House",WEST VIRGINIA,Mason,Leon,WV 35,FALSE,6/16/1980,AGRICULTURE; MILITARY; ARCHITECTURE,POINT (-81.97054150999998 38.65740687500005),38.65740688,-81.97054151,540539551022131,54053955102,T54053955102,54053,,,Not Applicable,47,1.958333333,21.69450191,Relatively High
78002791,"Jenkins, Gen. Albert Gallatin, House",WEST VIRGINIA,Cabell,Green Bottom,8814 Ohio River Rd.,FALSE,5/22/1978,MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,POINT (-82.24928011799994 38.58672171800004),38.58672172,-82.24928012,540110107005006,54011010700,T54011010700,54011,,,Not Applicable,61,2.541666666,21.20349349,Relatively High
74002016,Rehoboth Church,WEST VIRGINIA,Monroe,Union,2 mi. E of Union off WV 3,FALSE,12/31/1974,ARCHITECTURE; RELIGION,POINT (-80.50639464399995 37.59024973900006),37.59024974,-80.50639464,540639502003008,54063950200,T54063950200,54063,,,Not Applicable,30,1.25,20.50907157,Relatively High
78002811,Old Stone House,WEST VIRGINIA,Ritchie,Pennsburo,310 W. Myles Ave.,FALSE,7/21/1978,COMMUNITY PLANNING AND DEVELOPMENT; TRANSPORTATION; EXPLORATION/SETTLEMENT,POINT (-80.97211973299994 39.28484638300006),39.28484638,-80.97211973,540859623002040,54085962300,T54085962300,54085,,,Not Applicable,38,1.583333333,20.37528321,Relatively High
8000028,"Hunt, W. Ben, Cabin",WISCONSIN,Milwaukee,Hales Corners,5885 S. 116th St.,FALSE,2/13/2008,EDUCATION; ARCHITECTURE,POINT (-88.05935228799996 42.93765281300006),42.93765281,-88.05935229,550791302003006,55079130200,T55079130200,55079,0,0,No Rating,45,1.875,20.49824871,Relatively High
66000800,Astor Fur Warehouse,WISCONSIN,Crawford,Prairie du Chien,"Water St., St. Feriole Island",FALSE,10/15/1966,COMMERCE; EXPLORATION/SETTLEMENT,POINT (-91.16022243499998 43.05498188800004),43.05498189,-91.16022243,550239604003046,55023960400,T55023960400,55023,,,Not Applicable,65,2.708333333,30.46772235,Relatively High
66000801,"Brisbois, Michael, House",WISCONSIN,Crawford,Prairie du Chien,"Water St., St. Feriole Island",FALSE,10/15/1966,EXPLORATION/SETTLEMENT; ARCHITECTURE,POINT (-91.15987577799996 43.05425594700006),43.05425595,-91.15987578,550239604003046,55023960400,T55023960400,55023,,,Not Applicable,65,2.708333333,30.46772235,Relatively High
66000122,Dousman Hotel,WISCONSIN,Crawford,Prairie du Chien,Fisher St. and River Rd.,FALSE,10/15/1966,COMMERCE; EXPLORATION/SETTLEMENT; ARCHITECTURE,POINT (-91.15986280699997 43.05386854200003),43.05386854,-91.15986281,550239604003046,55023960400,T55023960400,55023,,,Not Applicable,65,2.708333333,30.46772235,Relatively High
93000142,"Vertefeuille, Francois, House",WISCONSIN,Crawford,Prairie du Chien,"Hwy. K, 0.35 mi. S of jct. with Limery Rd.",FALSE,3/18/1993,EUROPEAN; EXPLORATION/SETTLEMENT; ARCHITECTURE,POINT (-91.14943363399999 43.08299208100004),43.08299208,-91.14943363,550239604003055,55023960400,T55023960400,55023,,,Not Applicable,65,2.708333333,30.46772235,Relatively High
74000122,"A. D. German Wholesale Company and Warehouse, Additional Documentation",WISCONSIN,Richland,Richland Center,"177 E. Haseltine St., 316 S. Church St.",FALSE,12/31/1974,ARCHITECTURE,POINT (-90.38449615199994 43.33332276500005),43.33332277,-90.38449615,551039704003039,55103970400,T55103970400,55103,,,Not Applicable,34,1.416666666,25.43067758,Relatively High
96001361,Central House Hotel,WISCONSIN,Grant,Boscobel,1005 Wiscinsin Ave.,FALSE,11/27/1996,SOCIAL HISTORY; COMMERCE; ARCHITECTURE,POINT (-90.70558232799999 43.13438089000005),43.13438089,-90.70558233,550439602004020,55043960200,T55043960200,55043,,,Not Applicable,72,3,22.05150055,Relatively High
79000067,"Powers, Strange, House",WISCONSIN,Crawford,Prairie du Chien,338 N. Main St.,FALSE,8/27/1979,EXPLORATION/SETTLEMENT; ARCHITECTURE,POINT (-91.14842674199997 43.05524180000003),43.0552418,-91.14842674,550239605002000,55023960500,T55023960500,55023,,,Not Applicable,65,2.708333333,20.71829703,Relatively High
66000759,Wapiti Ranger Station,WYOMING,Park,Wapiti,Shoshone National Forest,FALSE,10/15/1966,CONSERVATION,POINT (-109.616847422 44.46577458900003),44.46577459,-109.6168474,560299653001708,56029965300,T56029965300,56029,,,Not Applicable,20,0.833333333,21.47003786,Relatively High
